age,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,productivity_score,social_media_ratio,sleep_efficiency,education_level_high school,education_level_master,education_level_phd,age_group_older,age_group_young
15,6.65,152,142,151,0,6.0,5.9684278482249145,2.252775093143267,1.0,83.0,0.37844610580335575,13.44552560170375,True,False,False,False,True
20,9.1,129,360,168,75,4.0,6.520115850652083,1.934521598482852,3.743890352712028,59.0,0.30769230205691755,12.613304937696848,False,False,False,False,True
26,6.31,138,213,608,138,1.0,7.08534213815706,2.811984945502372,1.1850803274201271,83.0,1.6059164921839282,19.92387542623124,True,False,False,False,False
21,11.5,238,347,201,152,0.0,7.0526431981884885,1.0,2.324724220992396,72.0,0.29130434360428487,7.0526431981884885,False,False,False,False,True
34,6.94,156,79,509,85,3.0,8.817237228146205,3.084038634352707,1.0,59.0,1.2223822953318373,27.19270025985587,True,False,False,False,False
25,11.81,184,303,12,232,3.0,5.193120113980029,1.0,1.1073320094034127,71.0,0.016934800777098493,5.193120113980029,False,False,False,False,True
48,11.98,276,398,33,102,3.0,6.74609700531233,1.0,9.967998963626544,75.0,0.04590984911088134,6.74609700531233,False,False,False,True,False
17,6.0,110,190,139,33,5.0,7.268112126393439,3.1250048390005687,1.0,71.0,0.3861111003858028,22.712885565378212,True,False,False,False,True
25,1.87,42,747,47,199,5.0,8.506396483677083,5.0,9.791988602701396,49.0,0.4188947933248847,42.53198241838541,False,True,False,False,True
24,7.39,220,148,57,100,4.0,7.406582629605698,2.0244477887973904,6.027697812268077,58.0,0.12855209452972274,14.994239827050416,False,False,False,False,True
17,4.12,74,228,54,47,5.0,8.552412523807556,2.1277602664645427,1.0,63.0,0.21844659310491127,18.19748355057146,True,False,False,False,True
21,4.77,72,204,210,140,5.0,8.031264974770412,4.068831525491164,9.81438885616184,64.0,0.7337525949073168,32.67786411891885,False,False,False,False,True
33,11.52,206,236,10,134,5.0,4.792525602428627,1.149669305884398,1.7850403988570072,71.0,0.014467592383281363,5.509819582777327,False,False,True,False,False
27,8.58,195,550,56,21,0.0,8.368330474456313,2.6163121768469813,7.441300504457444,65.29930112427833,0.10878010666705311,21.894164920199728,True,False,False,False,False
27,8.85,203,268,34,63,7.0,6.97758534379824,2.290290481334305,9.569405570503816,52.0,0.0640301306209015,15.980697295598864,False,True,False,False,False
28,9.29,159,287,190,117,0.0,6.734639756001736,2.702368609237681,1.3534221924112462,69.0,0.3408683110716127,18.19947907114321,False,False,False,False,False
22,5.32,180,1201,123,112,4.0,7.601100552832178,4.102739415475725,1.9713115540291868,71.0,0.3853383337926587,31.185334839098896,True,False,False,False,True
20,3.4,78,428,546,98,2.0,6.51224170082035,3.979921284676042,10.0,71.0,2.676470457035762,25.918209356049818,True,False,False,False,True
30,7.96,155,1191,208,130,2.0,6.762767000745854,2.875603122706859,7.214748567072019,76.0,0.43551087865345733,19.447033905483675,True,False,False,False,False
29,7.55,83,139,51,154,4.0,7.054409630207243,3.1214613147949644,2.947656624363716,73.0,0.11258277897168259,22.02006675940896,True,False,False,False,False
19,10.9,235,290,116,62,4.0,6.081520572684372,2.036119204306372,5.897306728993756,70.0,0.17737002786895983,12.382700829426936,False,False,False,False,True
22,6.69,208,428,107,35,2.0,6.430633350373779,1.843849404987922,3.115816458845465,64.0,0.2665670088050072,11.857119476782179,True,False,False,False,True
24,6.26,148,196,163,289,3.0,6.107514713711793,2.0593355563504154,6.039333285561763,48.0,0.4339722994150081,12.577422210880023,False,False,False,False,True
42,2.72,73,155,85,196,0.0,8.622344391442944,2.7584252661875603,7.3767854728181375,69.0,0.520833301419528,23.78409262312682,True,False,False,True,False
34,11.35,152,513,76,233,2.0,7.457743656822279,1.0,10.0,67.0,0.11160058573273736,7.457743656822279,False,True,False,False,False
21,10.33,168,174,181,37,1.0,6.289238145185021,2.8466299613025505,3.25184149028042,68.0,0.29202968228412907,17.90313373785056,False,False,False,False,True
22,9.98,229,643,48,0,4.0,6.876212364969984,2.065635770094401,9.809386333370377,52.0,0.08016031930259987,14.203750223847415,False,False,False,False,True
14,6.89,191,134,189,26,3.0,7.81822636588848,3.9685794043440574,1.0906679231015282,54.0,0.45718431404972637,31.02725213416471,True,False,False,False,True
27,10.25,209,220,92,196,3.0,7.722086416146208,1.9057186333757348,1.0,76.0,0.14959349350254483,14.716123971787477,False,True,False,False,False
39,5.1,74,251,95,117,4.0,8.316286618033967,3.0383981814798293,1.01091627529943,65.0,0.31045750619419915,25.268190136899445,True,False,False,False,False
28,8.99,160,179,113,25,4.0,6.526027186228225,2.0830877895108166,6.93077948280871,72.0,0.2094920242956614,13.594287545647648,False,False,False,False,False
21,4.53,151,266,214,0,4.0,7.942126530495789,5.0,1.0,65.0,0.7873436060579984,39.71063265247894,False,False,False,False,True
21,4.75,112,180,49,131,2.0,6.847362939555244,2.937272019200896,3.1151166633296308,65.0,0.1719298185287783,20.112567567668815,False,False,False,False,True
45,6.31,148,210,29,0,3.0,7.517262864973835,2.991223125934474,5.0212851064956805,74.0,0.0765979905811413,22.485810525438175,False,True,False,True,False
20,4.24,99,169,152,0,6.0,10.119149019964343,3.167787489627139,1.0,60.0,0.5974842532435435,32.05531367111577,False,False,False,False,True
21,5.97,142,363,302,301,3.0,4.382795138774295,2.9060817768495286,3.8716576167840815,66.0,0.8431043874063544,12.73676108445668,False,False,False,False,True
23,9.88,252,342,193,14,3.0,4.274997630687789,1.9641814497446264,2.0405738617010685,60.0,0.32557354376562847,8.396871043899184,False,True,False,False,True
16,3.98,87,164,96,0,1.0,7.866764494731238,2.786059665142389,3.29139923386664,65.29930112427833,0.40201003341666525,21.917275253944947,True,False,False,False,True
22,4.99,91,140,219,0,5.0,6.489747481681932,3.148625752415735,1.0,62.0,0.7314629014207448,20.433786047498895,False,False,False,False,True
17,3.75,116,88,48,147,0.0,7.201308646379428,3.696479561012724,1.3627883155175344,67.0,0.21333332385185227,26.619490223885762,True,False,False,False,True
21,8.25,162,351,110,170,4.0,8.098593912866969,2.021155402050149,3.8806037214841553,60.0,0.2222222177328845,16.36851683600153,False,False,False,False,True
30,7.83,143,965,52,132,5.0,7.204144034722242,3.1844631478143968,6.765887949429501,78.0,0.11068539568570891,22.9413311901199,False,True,False,False,False
24,0.82,30,114,116,308,7.0,9.693207183037408,4.298989097559562,1.0,56.0,2.3577230980237607,41.67099200026385,False,True,False,False,True
20,8.48,159,222,107,45,1.0,6.581851418461239,1.0,10.0,63.0,0.21029873800513488,6.581851418461239,False,False,False,False,True
35,7.42,141,95,24,131,4.0,6.636876242366801,2.052807108774644,1.0,61.0,0.05390835458426877,13.624226730388116,False,False,False,False,False
38,6.39,152,371,163,0,6.0,7.303540361448768,4.280639867681494,9.65894477581129,79.0,0.42514344222369743,31.263826046438503,True,False,False,False,False
29,9.95,216,421,103,133,2.0,4.085625403545603,1.9068450655581128,8.07155955791033,67.0,0.17252931034289262,7.790654640469808,False,True,False,False,False
19,5.37,70,459,58,223,4.0,8.52134520806943,3.081572558809149,6.0722009355633055,65.29930112427833,0.18001240906230886,26.259143557326595,False,False,False,False,True
24,4.36,105,540,537,0,1.0,8.875135285269272,3.774659360721246,1.0,50.0,2.0527522151088604,33.50061248220908,False,True,False,False,True
18,13.15,288,291,52,0,2.0,5.88743444901853,1.0,6.994871289621429,68.0,0.06590620955758923,5.88743444901853,True,False,False,False,True
37,6.71,73,918,51,102,0.0,6.491367009273918,2.84829155697405,3.295636611543984,74.0,0.12667659893997518,18.48930584573479,True,False,False,False,False
25,5.19,134,472,23,109,3.0,8.110390257382107,1.932466992615492,9.056676538082971,66.0,0.07385998478291635,15.673061469621187,False,True,False,False,True
35,11.15,169,186,317,33,2.0,5.483069525993451,1.0,9.169692763852684,76.0,0.47384154747621005,5.483069525993451,False,False,False,False,False
29,3.25,87,187,79,159,6.0,7.970499337627346,5.0,1.5985014966991695,60.0,0.4051281843524008,39.85249668813673,False,False,False,False,False
30,8.23,170,260,421,91,7.0,7.213171951811996,3.335354201620388,1.703913307254896,79.0,0.8525718741884999,24.05848337648648,False,False,False,False,False
24,6.99,147,327,71,354,4.0,7.341628127593447,3.04735553473538,9.996784595750674,88.0,0.16928945709848695,22.372551108590834,False,True,False,False,True
29,5.4,149,148,69,155,2.0,9.011098236437372,1.839495411342244,10.0,61.0,0.21296295639003224,16.575873857080733,False,False,True,False,False
23,9.29,200,1137,605,0,4.0,5.796751865170846,1.0464958102488733,10.0,61.0,1.085396464201714,6.066276539953631,False,True,False,False,True
38,6.76,89,231,73,191,2.0,7.840380867501858,3.922060344783249,1.179975557879838,80.0,0.17998027169673889,30.750446888426325,True,False,False,False,False
23,8.93,165,268,140,102,4.0,8.743549714663576,3.03157342699059,1.9666531125562907,81.0,0.2612915218124016,26.50671297254525,False,False,False,False,True
15,5.76,139,220,91,144,3.0,7.128288099842888,3.002403125628881,3.161893842090933,60.0,0.26331017756625646,21.401994471351443,True,False,False,False,True
26,3.97,63,272,121,170,5.0,7.665854330596832,4.190045201196647,3.912351350545349,61.0,0.50797646901862,32.120276150989795,True,False,False,False,False
32,11.31,219,945,61,72,3.0,5.346030151961158,1.984051906029657,8.96995890363223,62.0,0.0898909506352645,10.606801312690553,True,False,False,False,False
38,6.19,149,213,158,97,7.0,6.039086856553524,5.0,9.661883682122864,52.0,0.4254173283409443,30.19543428276762,False,False,False,False,False
20,4.84,108,821,278,134,4.0,7.753794078141733,4.093392214599207,7.877625213019456,56.0,0.9573002425172095,31.73932031307081,True,False,False,False,True
27,10.35,206,513,63,30,5.0,6.739005147140174,1.0890046205627897,8.864586148163154,55.0,0.10144927372867514,7.338807743232072,True,False,False,False,False
40,8.07,228,236,184,126,3.0,8.541941053464473,1.0,10.0,57.0,0.3800082532009861,8.541941053464473,False,False,False,False,False
21,11.13,250,141,132,105,6.0,5.769977624245799,1.1983656912849598,9.607063540961642,65.0,0.19766396828894925,6.914543224378067,True,False,False,False,True
32,1.68,28,138,110,160,3.0,9.30704649250686,2.9474464020004114,1.0,67.0,1.0912697330089551,27.432020697589895,False,True,False,False,False
23,7.79,158,112,118,129,1.0,8.163156574500988,3.772103988783096,8.271525778489607,65.29930112427833,0.2524604139396574,30.79227547573613,False,False,False,False,True
47,2.28,15,201,131,133,5.0,9.149700402193266,3.22333308568459,2.7893505688075995,65.29930112427833,0.9576022691811208,29.492532030491155,True,False,False,True,False
22,14.52,226,772,93,110,4.0,6.560303535635955,1.1605246788126071,7.955943437607404,75.0,0.10674931006945237,7.613394153607128,False,False,False,False,True
50,8.09,185,89,76,67,7.0,9.195850259280643,1.2738936970153882,1.0,63.0,0.1565718962387331,11.714535683994935,False,True,False,True,False
26,5.53,155,268,289,0,2.0,5.897911600726575,4.896741678631795,1.1413449133357043,65.0,0.871006604249349,28.880549552163785,False,True,False,False,False
17,5.92,101,95,114,0,0.0,6.852174377953737,4.72299430294767,1.3747860328688473,72.0,0.3209459369103059,32.3627805498795,True,False,False,False,True
19,6.96,121,342,94,112,4.0,5.88208469109559,2.1072999803438006,3.041440568500621,54.0,0.2250957800503884,12.395316953926308,True,False,False,False,True
17,7.58,147,217,239,0,4.0,7.426631658005395,2.117207296429896,1.0,69.0,0.5255057052439379,15.723718734226276,True,False,False,False,True
34,10.28,239,258,111,188,3.0,6.622349767191112,2.8831771848066525,1.0533454435191116,67.0,0.1799610865765064,19.09340775857506,False,False,False,False,False
22,6.05,120,519,65,0,3.0,8.29424666282339,3.995840914744416,8.960633149973845,70.0,0.1790633559486679,33.142490172292035,False,False,False,False,True
47,14.88,273,232,294,253,2.0,4.961987611931148,1.0,2.1974744393852728,68.0,0.3293010715804091,4.961987611931148,False,True,False,True,False
27,8.11,173,254,270,363,2.0,6.989998684288003,2.9800693390381405,8.17020435442552,90.0,0.5548705188066068,20.83068075896362,False,True,False,False,False
24,6.73,118,348,280,116,4.0,7.219916795087243,2.073937419848413,5.033465796912256,59.0,0.6934125633132104,14.973655609523458,False,False,False,False,True
25,4.37,85,209,39,168,3.0,6.632352777341717,2.930872897823003,10.0,60.0,0.1487414130914793,19.438583003911962,False,False,False,False,True
27,7.46,162,123,21,109,0.0,8.481817782598162,2.7203203745539675,1.0,59.0,0.04691688903224109,23.073261727255932,False,False,False,False,False
49,6.61,129,38,40,79,3.0,9.355646089287816,1.9575915118278264,4.901269830838893,59.0,0.10085728439593332,18.314533372055028,False,True,False,True,False
29,2.2,49,268,308,49,6.0,9.65790743246457,3.2379499526757,1.0,59.0,2.33333315656567,31.27182091389495,False,True,False,False,False
21,6.58,114,294,505,115,1.0,8.27115961018994,2.864366717756492,3.2046897287873235,77.0,1.2791286403462858,23.691634304679823,True,False,False,False,True
34,2.88,36,258,197,66,2.0,9.092328561491405,3.834745366545791,1.0,79.0,1.1400462303213987,34.86676482229112,True,False,False,False,False
45,2.97,49,271,99,110,2.0,10.615569697445762,3.9840934561899823,4.152930970034353,59.0,0.5555555243796001,42.293421765322336,False,True,False,True,False
25,4.75,108,184,125,57,3.0,7.931462547469687,4.0523248801321765,1.0,65.29930112427833,0.4385964758387202,32.14086301694795,False,False,False,False,True
34,4.6,67,63,195,195,2.0,10.35292813172904,2.848389552764824,2.136083455627107,70.0,0.706521713531822,29.489172330942047,False,False,False,False,False
27,12.85,299,456,203,0,1.0,5.196506342553013,1.0,10.0,59.0,0.26329441941252374,5.196506342553013,True,False,False,False,False
25,4.07,125,244,57,180,5.0,8.161141501452494,5.0,7.822991568975159,71.0,0.2334152238568704,40.80570750726247,False,True,False,False,True
23,11.62,177,67,186,243,4.0,8.027655429751523,1.113570947671767,1.0,67.0,0.2667814075332558,8.93936386449081,False,False,False,False,True
24,4.4,83,101,191,64,2.0,7.273228221432135,2.8753185796419816,3.1140118368641083,50.0,0.7234848210801205,20.912848239060224,False,False,False,False,True
39,7.79,106,89,103,155,3.0,6.12784849052644,4.012757365469528,4.011387576768421,80.0,0.2203679884388535,24.5895691648413,True,False,False,False,False
22,4.77,93,314,78,123,1.0,8.700813455744752,3.962131002133576,1.0,83.0,0.27253667810843196,34.47376273678726,True,False,False,False,True
34,9.39,122,263,34,169,4.0,6.192654804906375,1.0571830174304535,6.00454051873671,65.29930112427833,0.060347886752788654,6.546769492556118,True,False,False,False,False
17,3.85,79,172,250,146,7.0,9.342626606962863,4.259946536556166,6.600844801492735,65.29930112427833,1.082251035400388,39.799089856668935,True,False,False,False,True
28,12.97,245,372,115,88,1.0,6.634147259629793,1.0,3.332201403530384,68.0,0.1477769192010162,6.634147259629793,False,False,False,False,False
26,4.35,76,374,123,94,3.0,6.982684102662538,3.984367979516001,1.1603078964512723,68.0,0.47126434975998666,27.821582949724036,False,False,False,False,False
18,3.09,66,652,72,141,3.0,9.711994958684649,4.94581353779113,1.0,65.29930112427833,0.3883494936165322,48.033716145621746,False,False,False,False,True
25,6.77,102,210,256,138,5.0,7.622802554295504,3.153890915325362,6.867011266892613,85.0,0.6302313975816988,24.04148772531155,False,False,False,False,True
24,4.54,87,209,71,111,5.0,8.492802363743372,3.069089608948276,7.850400360845813,63.0,0.260646099095224,26.065171485416144,False,False,False,False,True
32,13.23,193,265,129,190,0.0,5.28086386194158,2.6991097506004262,8.426046771456193,65.29930112427833,0.1625094461764998,14.253631141359943,False,True,False,False,False
44,3.1,68,236,125,35,2.0,8.849264246882992,2.930067969952116,1.0,51.0,0.6720429746213454,25.92894572743429,False,False,False,True,False
30,10.0,295,1198,40,102,0.0,6.040897977123207,1.6446429013737476,6.435583662408763,58.0,0.06666666555555557,9.935119975998715,False,False,True,False,False
33,8.0,180,257,104,24,5.0,6.264725943017468,2.1769680415343897,1.0,65.0,0.21666666215277788,13.63810816692042,False,True,False,False,False
33,12.69,136,431,47,102,3.0,5.005489453507909,2.871441306455849,9.008492263482722,83.0,0.06172839425100612,14.372969175831726,False,True,False,False,False
18,6.14,147,165,70,225,1.0,10.439114124295322,4.725704858603803,1.0,60.0,0.19001085260556863,49.33217233670199,False,False,False,False,True
44,14.89,284,491,35,58,2.0,3.5417946049410816,1.0,10.0,65.29930112427833,0.03917618044351712,3.5417946049410816,True,False,False,True,False
19,8.38,181,596,164,126,4.0,7.087314262668225,2.06626821047886,1.0,65.0,0.32617342231158664,14.644292158624776,True,False,False,False,True
41,7.63,109,368,266,240,7.0,8.35197510444942,3.3578421292845366,2.5731321349971914,65.29930112427833,0.5810397426596824,28.04461386845588,False,False,False,True,False
33,11.68,301,268,138,28,7.0,8.026980491014573,2.294460087286147,9.624509575659076,90.0,0.19691780540927792,18.4175863580575,True,False,False,False,False
17,3.91,73,93,216,232,2.0,8.035344806637664,2.879828050765577,6.223509367707203,60.0,0.9207160732857598,23.140411371728643,True,False,False,False,True
16,5.73,122,95,100,144,0.0,5.7988608303312,3.7613655063501,10.0,60.0,0.29086677455303156,21.811635103332474,True,False,False,False,True
33,11.44,266,436,251,0,3.0,4.343545514383894,1.0,8.06555100414187,75.0,0.36567598534854334,4.343545514383894,False,True,False,False,False
30,4.14,76,768,2,100,4.0,8.082853922302787,3.058895776305213,3.978738133474146,72.0,0.00805152946652458,24.724607723424022,False,False,False,False,False
23,8.22,156,828,128,0,5.0,6.499559365198071,3.071837349036883,1.0,83.0,0.25952959733313874,19.96558921029789,False,False,False,False,True
20,4.57,129,380,321,20,0.0,8.81081602671319,1.7365159697946306,4.344820771438518,71.0,1.1706782942859848,15.30012273730993,True,False,False,False,True
22,4.61,76,483,35,90,7.0,9.183099101465224,3.285087132835697,5.521994467546694,61.0,0.12653651024813772,30.16728069777846,False,False,False,False,True
13,9.74,200,124,319,55,5.0,7.988631830536311,2.0915962658621803,1.0,71.0,0.5458589913439598,16.708992506097502,True,False,False,False,True
25,10.66,301,181,74,166,3.0,6.9068750638647085,1.0,9.994897240182697,76.0,0.11569730901036103,6.9068750638647085,False,True,False,False,True
19,5.89,79,355,108,125,3.0,6.42092207902342,1.9799678573991168,1.0,73.0,0.3056027078210892,12.713219331330684,False,False,False,False,True
21,3.73,103,199,42,75,1.0,5.646633030151687,3.871043788164575,4.106609396176411,70.0,0.18766755193621304,21.8583637154136,False,False,False,False,True
40,6.17,126,465,112,98,4.0,7.65658287500988,2.9716433481847533,1.0,76.0,0.30253915984497143,22.752633570348404,False,True,False,False,False
34,7.62,181,505,43,119,3.0,6.555820071633935,3.9682379293562815,9.907563290380976,77.0,0.09405074159994005,26.015053866292995,True,False,False,False,False
31,6.16,128,102,73,142,3.0,8.292195447689256,4.934027254755961,1.0,79.0,0.19751081716691513,40.91391834066209,True,False,False,False,False
30,5.09,92,417,49,83,1.0,7.079677620003456,2.855759190456433,3.2973641601643804,71.0,0.16044531236262896,20.217854428793594,False,False,False,False,False
24,4.59,107,632,191,0,5.0,8.589184595203303,4.169505265194258,1.8820074842798016,63.0,0.6935366487459461,35.81265039342558,False,False,False,False,True
34,4.79,38,807,84,0,7.0,8.779849710423415,3.3169729413815983,4.559091735971651,66.0,0.29227556394309107,29.12252391887153,False,True,False,False,False
33,10.57,134,353,75,60,5.0,6.264613453394533,2.096617999031178,1.0,77.0,0.11825922235478993,13.134501323359844,False,True,False,False,False
26,10.67,157,300,254,0,7.0,7.851152824898647,1.335852478275172,6.5414205057166175,57.0,0.39675100911041844,10.487981958457976,False,True,False,False,False
24,6.75,65,295,144,35,0.0,6.5912760011050056,2.6558798975136937,1.312946331707292,69.0,0.3555555467764063,17.50563743029923,False,False,False,False,True
23,7.04,107,612,196,0,0.0,7.399403274688606,1.6456209087712217,3.378115295544419,61.0,0.46401514052994464,12.176612741257816,False,False,False,False,True
33,6.45,121,306,48,40,2.0,7.851748108864345,1.8283621811492805,10.0,65.29930112427833,0.12403100454700247,14.355839298157951,False,True,False,False,False
34,7.17,133,125,60,117,3.0,7.121452070438077,2.9703666342247894,2.0177422971311003,78.0,0.13947001070502069,21.15332361726031,True,False,False,False,False
37,12.73,282,79,584,0,2.0,6.489214996638062,1.0,7.026615823944759,67.0,0.7645980523095306,6.489214996638062,False,True,False,False,False
23,6.76,161,564,185,0,4.0,5.228875723257589,4.903123394637417,4.021403135400634,65.0,0.456114387176667,25.63782288635593,False,True,False,False,True
31,8.38,199,195,260,36,2.0,7.718150271095561,1.9582928727383653,4.18459768592785,51.0,0.5171042061037349,15.114398666610118,True,False,False,False,False
22,2.96,67,223,117,241,0.0,7.496940012142867,1.7389420537597815,3.4202505044791627,72.0,0.6587837466901043,13.036744261629599,False,False,False,False,True
20,8.96,184,268,279,255,2.0,7.240334662567964,1.0,1.2470263844435137,71.0,0.5189732046321949,7.240334662567964,False,False,False,False,True
48,5.11,76,169,523,176,5.0,6.276548624409957,4.1368570104491305,3.758236754043475,87.0,1.70580555427901,25.965184178315177,False,False,True,True,False
50,8.82,143,274,0,86,2.0,8.061232232637723,1.9467820018782973,4.115120799831923,62.0,0.0,15.693461823460321,True,False,False,True,False
27,6.76,118,203,280,44,3.0,5.60120663017127,3.0020124255064475,1.885692750938577,67.0,0.6903352886998204,16.81489190160325,False,False,True,False,False
29,6.94,174,522,79,153,3.0,7.641258471281305,3.0269940278688328,1.0,67.0,0.18972141715366433,23.130043757970636,False,False,False,False,False
22,5.66,107,241,43,0,3.0,7.581262499055415,2.903728043271279,1.0,81.0,0.12661954868611458,22.01392452190811,False,False,False,False,True
36,5.92,113,1147,160,115,5.0,8.976582255343668,3.111109400177731,6.907352016080325,64.0,0.45045043776885035,27.927129436068302,True,False,False,False,False
21,6.76,169,408,615,119,0.0,6.464345259094685,1.6861518324246836,1.2577651831853498,68.0,1.516272151965677,10.89986760404832,False,False,False,False,True
30,3.81,90,439,49,0,5.0,8.160820039270762,3.217688672186867,9.903964858138572,71.0,0.21434819709762917,26.258978196117113,True,False,False,False,False
24,7.1,123,300,83,70,4.0,3.875985951216357,3.083893160512224,5.0793739123481165,65.29930112427833,0.1948356761775663,11.95312656519759,False,False,False,False,True
33,4.41,108,587,301,48,7.0,7.759529595939946,1.433929428576049,4.606405607906872,65.29930112427833,1.1375660945742216,11.126617839525109,False,True,False,False,False
23,5.59,128,800,116,88,4.0,6.169951133929495,3.028544541667032,9.849896122488977,67.0,0.34585568438116626,18.685971829014488,False,True,False,False,True
24,5.14,94,204,437,194,2.0,6.595133468986533,4.855922020560262,7.132688646398522,76.0,1.4169908749354452,32.02545384058569,False,False,False,False,True
23,3.21,113,265,63,68,3.0,7.135398647836396,3.964899042811377,3.859138578348576,55.0,0.3271027867547878,28.291135268884123,False,False,False,False,True
32,15.41,284,374,35,131,6.0,5.081096530853399,1.2806121666025363,9.714709989876374,66.0,0.03785420681533413,6.506914037092803,False,True,False,False,False
28,4.13,63,322,34,13,7.0,10.733192741807692,2.2732729646594,4.67690543897415,58.0,0.137207419805996,24.399476884429923,False,False,False,False,False
46,12.42,245,91,281,66,3.0,6.670343825431378,1.0,9.034418888795273,77.0,0.37707997346913613,6.670343825431378,True,False,False,True,False
40,4.58,80,858,28,49,4.0,9.627467449789346,5.0,3.908035477841025,50.0,0.10189228159052834,48.137337248946736,True,False,False,False,False
39,8.04,192,458,26,31,2.0,5.357910221865201,2.894130569204486,2.1859978077631275,59.0,0.053897179645580856,15.506491760153269,True,False,False,False,False
26,15.09,285,117,81,88,5.0,4.318604343988658,1.099189738911527,9.872575771843096,69.0,0.0894632196878372,4.74696558133108,False,False,False,False,False
30,4.14,91,232,357,0,1.0,9.651539496267578,2.8054065341521,2.117512771602761,81.0,1.4371980097746373,27.07649196745613,False,True,False,False,False
34,4.96,83,269,304,105,4.0,7.967876248841279,4.042919888270325,1.0,65.29930112427833,1.0215053420193096,32.21348535371716,True,False,False,False,False
41,3.33,68,298,87,286,1.0,9.106371473696814,4.811892854563886,9.445184026541517,59.0,0.43543541364187116,43.8188838252861,True,False,False,True,False
34,8.74,178,295,71,37,3.0,7.38409352026504,2.01921621564877,1.0,84.0,0.13539282731897737,14.910081373986179,False,False,False,False,False
13,5.66,187,349,83,62,2.0,7.301333750972903,2.980187132875601,1.0,51.0,0.24440517537087234,21.759340897479795,True,False,False,False,True
29,1.43,33,171,253,124,3.0,7.942307414882588,4.93001863660765,1.0,43.0,2.948717605044568,39.15572357303829,False,False,False,False,False
17,7.89,154,442,84,217,6.0,6.583971246639885,1.1920946242920234,7.806074938481615,69.0,0.17743979346346023,7.848716729612659,True,False,False,False,True
37,7.59,149,230,12,0,3.0,8.119852651418839,1.930789779820825,4.996207765883069,60.0,0.026350460554447508,15.677728513010521,False,True,False,False,False
29,14.88,296,248,513,0,4.0,5.687209946599749,1.0612800951990065,8.947257472585951,55.0,0.5745967677576527,6.035722713544118,True,False,False,False,False
28,6.5,96,79,158,208,2.0,8.749701612852885,4.865238258268827,1.0,72.0,0.4051281947403027,42.56938303528832,False,True,False,False,False
31,12.14,240,466,93,132,2.0,6.807320911063897,1.0,5.083946614128432,67.0,0.12767709874139072,6.807320911063897,False,False,True,False,False
27,3.24,97,421,251,112,6.0,7.673863589840108,3.2668756510536485,3.711800757358674,59.0,1.2911521969571915,25.069558111155793,False,True,False,False,False
17,5.85,146,116,169,166,0.0,6.511916790949523,3.6060948596606295,1.3344207841076643,52.0,0.48148146776406076,23.482589666380818,True,False,False,False,True
13,6.45,122,413,136,227,6.0,8.028147172633583,4.236283300011444,1.0,74.0,0.35142117954984037,34.00950579746174,True,False,False,False,True
30,2.3,36,267,151,0,3.0,9.878315744841906,2.9490310222962406,1.0,72.0,1.0942028192606652,29.131459579576177,False,False,False,False,False
39,5.64,126,836,64,186,4.0,9.52305568220979,4.0749461317371125,9.82863718619657,64.0,0.18912528991946545,38.80593891453791,False,False,True,False,False
24,11.3,198,899,162,147,2.0,6.77635646575898,1.0,10.0,83.0,0.23893804957318512,6.77635646575898,False,True,False,False,True
14,16.45,312,185,138,147,0.0,6.147163851371297,2.792199493366204,5.494027532186489,54.0,0.13981762776273934,17.164107791437978,True,False,False,False,True
26,10.62,239,320,599,115,6.0,6.365062245751093,3.257358336433424,5.724317160059145,50.0,0.9400502049584087,20.733288568114975,False,False,False,False,False
20,5.8,117,98,132,21,7.0,7.504728387239217,2.3199965565553,2.5847005655145865,58.0,0.379310333927864,17.410944016277792,True,False,False,False,True
13,3.44,111,396,96,158,6.0,8.280924385936462,3.251355591421914,1.0,65.0,0.46511625653506505,26.924229804356596,True,False,False,False,True
22,14.3,260,200,72,15,5.0,6.5145132785725055,2.094528638576042,9.8115882150795,65.29930112427833,0.083916082938041,13.644834628354019,False,False,False,False,True
17,4.88,133,268,114,162,3.0,5.320206543741255,2.9410591870066702,1.1867221343418826,63.0,0.38934424899780573,15.647042332243224,True,False,False,False,True
31,6.97,152,80,61,0,1.0,6.145049203243997,1.8498928975884923,10.0,69.0,0.14586321985023387,11.367682876412893,False,False,False,False,False
18,8.39,238,152,315,55,5.0,6.117699489588004,2.0934232047962205,3.880293549139785,52.0,0.6257449220153969,12.80693407147352,False,False,False,False,True
41,3.62,30,108,61,19,6.0,5.930317676449561,4.283976057864313,4.65737257536666,65.29930112427833,0.2808471325576826,25.405338941439446,False,False,False,True,False
18,4.89,113,382,285,0,3.0,8.780991432322661,3.955860821177083,5.077526640612087,64.0,0.9713701100419186,34.73637997821685,False,False,False,False,True
27,6.9,101,301,35,0,4.0,9.385596123425133,3.077019737830924,2.952774120371643,76.0,0.08454106075987776,28.879664523088536,False,False,True,False,False
24,5.98,155,220,118,253,3.0,8.904475021397857,3.0770028507038893,1.0,68.0,0.328874015360256,27.399095024862785,False,False,False,False,True
23,15.31,328,306,138,147,7.0,6.0715779052753245,1.2562677814247634,9.571087446935532,70.0,0.15022860711704109,7.627527704807844,False,True,False,False,True
23,14.0,241,360,72,114,3.0,4.201828068828389,2.9754784622833736,4.986237087092964,71.0,0.08571428469387757,12.502448921016613,False,False,False,False,True
